Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
54.3032 54.3032 1
34.0892 34.0892 3
69.3623 69.3623 2
188.986 188.986 3
94.84 94.84 2
70.3158 70.3158 3
58.3913 58.3913 3
40.1478 40.1478 3
142.1 142.1 1
300.27 300.27 3
90.4804 90.4804 3
36.1018 36.1018 1
32.7173 32.7173 3
31.3904 31.3904 3
47.8811 47.8811 2
56.68 56.68 1
135.331 135.331 3
73.4902 73.4902 2
60.1097 60.1097 3
60.7791 60.7791 2
36.2139 36.2139 3
68.7934 68.7934 2
40.5002 40.5002 2
36.1958 36.1958 3
59.0576 59.0576 3
38.5936 38.5936 3
33.296 33.296 3
38.3178 38.3178 1
54.5232 54.5232 3
43.3785 43.3785 2
389.535 389.535 3
44.3542 44.3542 1
39.3429 39.3429 3
33.0286 33.0286 2
65.2792 65.2792 1
32.8856 32.8856 3
77.0851 77.0851 1
37.8883 37.8883 3
38.8503 38.8503 3
37.5279 37.5279 3
31.4561 31.4561 2
38.041 38.041 1
59.9727 59.9727 3
41.3801 41.3801 2
69.3444 69.3444 3
36.4965 36.4965 3
31.192 31.192 3
48.9239 48.9239 2
32.9932 32.9932 3
40.2889 40.2889 3
